Sweep	g
15025	224.552
15026	179.493
15027	401.18
15028	345.965
15029	345.965
15030	346.029
15031	751.686
15032	751.686
15033	751.686
15034	424.468
15035	424.468
15036	261.631
15037	261.631
15038	139.918
15039	139.918
15040	139.918
15041	306.905
15042	310.721
15043	310.721
15044	216.076
15045	216.076
15046	571.83
15047	571.83
15048	240.764
15049	240.764
15050	103.865
15051	157.474
15052	157.474
15053	157.474
15054	157.474
15055	184.325
15056	184.325
15057	184.325
15058	222.452
15059	301.137
15060	301.137
15061	301.137
15062	378.946
15063	378.946
15064	378.946
15065	378.946
15066	378.946
15067	378.946
15068	513.996
15069	513.996
15070	349.242
15071	173.551
15072	147.259
15073	233.406
15074	233.406
15075	156.683
15076	141.138
15077	141.138
15078	141.138
15079	141.138
15080	141.138
15081	141.138
15082	141.138
15083	141.138
15084	303.112
15085	303.112
15086	369.453
15087	444.279
15088	444.279
15089	444.279
15090	213.051
15091	213.568
15092	198.159
15093	278.036
15094	133.011
15095	133.011
15096	133.011
15097	133.011
15098	133.011
15099	133.011
15100	133.011
15101	328.505
15102	160.649
15103	88.1258
15104	727.371
15105	170.291
15106	170.291
15107	230.875
15108	230.875
15109	348.26
15110	187.211
15111	187.211
15112	201.263
15113	324.358
15114	90.2142
15115	473.655
15116	460.763
15117	460.763
15118	460.763
15119	460.763
15120	362.544
15121	362.544
15122	362.544
15123	474.129
15124	474.129
15125	474.129
15126	474.129
15127	538.38
15128	394.303
15129	394.303
15130	394.303
15131	262.328
15132	268.808
15133	268.808
15134	268.808
15135	163.287
15136	163.287
15137	163.287
15138	163.287
15139	163.287
15140	163.287
15141	163.287
15142	163.287
15143	163.287
15144	163.287
15145	163.287
15146	178.319
15147	178.319
15148	178.319
15149	178.319
15150	303.443
15151	303.443
15152	321.127
15153	149.721
15154	149.721
15155	149.721
15156	130.299
15157	130.299
15158	130.299
15159	185.478
15160	185.478
15161	272.859
15162	272.859
15163	272.859
15164	272.859
15165	272.859
15166	301.305
15167	382.705
15168	323.747
15169	270.063
15170	270.063
15171	270.063
15172	270.063
15173	313.144
15174	177.76
15175	177.76
15176	190.965
15177	386.943
15178	386.943
15179	386.943
15180	386.943
15181	332.629
15182	264.854
15183	171.527
15184	216.948
15185	216.948
15186	290.443
15187	286.109
15188	286.109
15189	311.719
15190	110.491
15191	741.208
15192	741.208
15193	365.155
15194	365.155
15195	365.155
15196	205.671
15197	205.671
15198	205.671
15199	172.448
15200	172.448
15201	172.448
15202	172.448
15203	180.543
15204	202.719
15205	202.719
15206	202.719
15207	376.415
15208	376.415
15209	110.221
15210	245.207
15211	245.207
15212	245.207
15213	245.207
15214	332.392
15215	332.392
15216	367.76
15217	369.503
15218	369.503
15219	585.298
15220	504.013
15221	504.013
15222	504.013
15223	331.278
15224	331.278
15225	331.278
15226	331.278
15227	331.278
15228	485.368
15229	485.368
15230	485.368
15231	485.368
15232	485.368
15233	394.058
15234	394.058
15235	179.704
15236	183.249
15237	183.249
15238	183.249
15239	214.987
15240	214.987
15241	308.936
15242	308.936
15243	332.469
15244	332.469
15245	176.09
15246	176.09
15247	176.09
15248	176.09
15249	671.421
15250	454.244
15251	445.504
15252	431.43
15253	498.506
15254	129.352
15255	236.702
15256	349.684
15257	180.548
15258	180.548
15259	180.548
15260	240.845
15261	240.845
15262	240.845
15263	240.845
15264	335.26
15265	144.623
15266	144.623
15267	147.01
15268	147.01
15269	147.01
15270	147.01
15271	269.8
15272	269.8
15273	269.8
15274	461.269
15275	461.269
15276	461.269
15277	384.841
15278	384.841
15279	190.444
15280	287.375
15281	287.375
15282	363.611
15283	220.121
15284	132.808
15285	132.808
15286	132.808
15287	372.875
15288	293.092
15289	293.092
15290	293.092
15291	202.271
15292	202.271
15293	202.271
15294	202.271
15295	202.271
15296	202.271
15297	210.711
15298	678.737
15299	180.119
15300	523.533
15301	138.235
15302	603.237
15303	603.237
15304	603.237
15305	603.237
15306	603.237
15307	192.045
15308	208.502
15309	208.502
15310	208.502
15311	208.502
15312	208.502
15313	164.337
15314	164.337
15315	164.337
15316	164.337
15317	164.337
15318	164.337
15319	164.337
15320	164.337
15321	118.987
15322	156.405
15323	156.405
15324	156.405
15325	425.352
15326	425.352
15327	425.352
15328	672.376
15329	344.78
15330	148.777
15331	148.777
15332	148.777
15333	149.258
15334	149.258
15335	149.258
15336	293.665
15337	293.665
15338	177.121
15339	177.121
15340	177.121
15341	177.121
15342	267.706
15343	267.706
15344	267.706
15345	267.706
15346	267.706
15347	267.706
15348	267.706
15349	267.706
15350	588.261
15351	588.261
15352	209.789
15353	209.789
15354	209.789
15355	209.789
15356	209.789
15357	209.789
15358	209.789
15359	209.789
15360	209.789
15361	209.789
15362	209.789
15363	209.789
15364	209.789
15365	450.005
15366	450.005
15367	124.202
15368	208.572
15369	143.155
15370	143.155
15371	143.155
15372	143.155
15373	249.591
15374	249.591
15375	249.591
15376	249.591
15377	373.629
15378	373.629
15379	373.629
15380	273.376
15381	273.376
15382	314.67
15383	217.457
15384	217.457
15385	164.517
15386	319.496
15387	319.496
15388	319.496
15389	319.496
15390	319.496
15391	319.496
15392	319.496
15393	319.496
15394	297.382
15395	420.514
15396	605.43
15397	464.706
15398	143.447
15399	143.447
15400	285.504
15401	285.504
15402	285.504
15403	285.504
15404	285.504
15405	251.076
15406	251.076
15407	251.076
15408	251.076
15409	251.076
15410	251.076
15411	251.076
15412	251.076
15413	169.133
15414	169.133
15415	507.477
15416	507.477
15417	507.477
15418	629.921
15419	75.6316
15420	128.914
15421	295.097
15422	205.686
15423	214.655
15424	289.749
15425	243.12
15426	431.759
15427	431.759
15428	431.759
15429	292.897
15430	267.443
15431	100.656
15432	100.656
15433	143.908
15434	143.908
15435	132.859
15436	132.859
15437	341.676
15438	221.891
15439	221.891
15440	414.559
15441	414.559
15442	414.559
15443	414.559
15444	522.311
15445	522.311
15446	202.536
15447	247.523
15448	221.983
15449	431.763
15450	438.16
15451	561.573
15452	510.813
15453	292.884
15454	292.884
15455	292.884
15456	368.681
15457	368.681
15458	267.4
15459	165.91
15460	293.042
15461	710.325
15462	710.325
15463	416.394
15464	423.389
15465	281.231
15466	281.231
15467	181.108
15468	181.108
15469	125.291
15470	671.046
15471	671.046
15472	723.638
15473	435.547
15474	497.777
15475	185.373
15476	185.373
15477	185.373
15478	185.373
15479	175.267
15480	175.267
15481	187.107
15482	159.849
15483	159.849
15484	509.387
15485	121.879
15486	248.274
15487	248.274
15488	248.274
15489	248.274
15490	532.207
15491	285.554
15492	132.862
15493	132.862
15494	132.862
15495	132.862
15496	132.862
15497	158.031
15498	180.345
15499	180.345
15500	180.345
15501	386.717
15502	150.356
15503	150.356
15504	150.356
15505	150.356
15506	242.796
15507	242.796
15508	242.796
15509	117.288
15510	117.288
15511	516.319
15512	668.659
15513	343.799
15514	221.022
15515	227.416
15516	333.675
15517	333.675
15518	450.164
15519	422.236
15520	422.236
15521	182.297
15522	182.297
15523	204.571
15524	167.174
15525	404.748
15526	404.748
15527	404.748
15528	404.748
15529	512.767
15530	512.767
15531	512.767
15532	512.767
15533	678.794
15534	678.794
15535	678.794
15536	259.986
15537	128.745
15538	154.553
15539	154.553
15540	354.575
15541	713.589
15542	89.3249
15543	218.245
15544	105.427
15545	499.861
15546	499.861
15547	499.861
15548	204.001
15549	204.001
15550	204.001
15551	208.576
15552	208.576
15553	258.343
15554	102.58
15555	102.58
15556	512.086
15557	512.086
15558	512.086
15559	512.086
15560	512.086
15561	512.086
15562	236.306
15563	236.306
15564	251.365
15565	251.365
15566	251.365
15567	281.718
15568	283.225
15569	283.225
15570	283.225
15571	133.469
15572	133.469
15573	133.469
15574	293.342
15575	293.342
15576	293.342
15577	169.633
15578	169.633
15579	169.633
15580	169.633
15581	169.633
15582	169.633
15583	592.583
15584	592.583
15585	592.583
15586	592.583
15587	427.576
15588	427.576
15589	427.576
15590	427.576
15591	713.989
15592	713.989
15593	485.281
15594	851.352
15595	459.239
15596	459.239
15597	258.503
15598	258.503
15599	450.452
15600	450.452
15601	203.605
15602	203.605
15603	203.605
15604	203.605
15605	203.605
15606	297.202
15607	297.202
15608	375.935
15609	368.178
15610	368.178
15611	368.178
15612	368.178
15613	368.178
15614	368.178
15615	425.331
15616	469.042
15617	469.042
15618	469.042
15619	555.969
15620	284.05
15621	284.05
15622	284.05
15623	178.07
15624	242.19
15625	242.19
15626	242.19
15627	242.19
15628	242.19
15629	242.19
15630	242.19
15631	218.008
15632	218.008
15633	218.008
15634	218.008
15635	218.008
15636	218.008
15637	218.008
15638	319.049
15639	292.376
15640	327.733
15641	327.733
15642	207.206
15643	240.845
15644	240.845
15645	240.845
15646	200.741
15647	200.741
15648	200.741
15649	200.741
15650	200.741
15651	1034.71
15652	677.616
15653	677.616
15654	709.65
15655	709.65
15656	709.65
15657	709.65
15658	239.48
15659	239.48
15660	239.48
15661	890.72
15662	250.202
15663	193.617
15664	247.459
15665	247.459
15666	247.459
15667	247.459
15668	247.459
15669	404.141
15670	404.141
15671	188.726
15672	156.81
15673	156.81
15674	156.81
15675	156.81
15676	83.9583
15677	83.9583
15678	147.155
15679	147.155
15680	289.291
15681	289.291
15682	289.291
15683	289.291
15684	289.291
15685	171.069
15686	210.686
15687	192.758
15688	192.758
15689	192.758
15690	192.758
15691	371.135
15692	141.37
15693	141.37
15694	141.37
15695	137.709
15696	142.811
15697	187.013
15698	187.013
15699	221.258
15700	221.258
15701	458.343
15702	417.4
15703	417.4
15704	626.221
15705	709.826
15706	371.166
15707	538.967
15708	538.967
15709	324.76
15710	324.76
15711	639.405
15712	639.405
15713	375.893
15714	510.46
15715	150.132
15716	150.132
15717	150.132
15718	191.888
15719	248.142
15720	350.022
15721	296.997
15722	296.997
15723	296.997
15724	226.629
15725	226.629
15726	116.403
15727	173.63
15728	173.63
15729	173.63
15730	173.63
15731	173.63
15732	173.63
15733	173.63
15734	173.63
15735	173.63
15736	198.496
15737	260.576
15738	260.576
15739	260.576
15740	220.428
15741	220.428
15742	214.343
15743	192.522
15744	192.522
15745	175.054
15746	175.054
15747	175.054
15748	175.054
15749	175.054
15750	199.667
15751	221.949
15752	221.949
15753	567.956
15754	567.956
15755	567.956
15756	567.956
15757	567.956
15758	527.783
15759	527.783
15760	275.065
15761	275.065
15762	275.065
15763	275.065
15764	157.133
15765	181.637
15766	146.789
15767	146.789
15768	146.789
15769	146.789
15770	146.789
15771	146.789
15772	303.721
15773	303.721
15774	303.721
15775	303.721
15776	303.721
15777	303.721
15778	303.721
15779	303.721
15780	303.721
15781	303.721
15782	305.35
15783	305.35
15784	579.266
15785	579.266
15786	579.266
15787	269.53
15788	269.53
15789	269.53
15790	127.595
15791	127.595
15792	375.252
15793	168.061
15794	219.426
15795	219.426
15796	219.426
15797	219.426
15798	371.377
15799	371.377
15800	371.377
15801	396.165
15802	710.737
15803	1284.3
15804	556.158
15805	556.158
15806	556.158
15807	556.158
15808	556.158
15809	556.158
15810	556.158
15811	160.846
15812	219.933
15813	206.381
15814	206.381
15815	241.54
15816	241.54
15817	241.54
15818	202.259
15819	202.259
15820	537.21
15821	249.648
15822	186.435
15823	186.435
15824	210.93
15825	210.93
15826	210.93
15827	210.93
15828	389.795
15829	389.795
15830	281.409
15831	281.409
15832	396.488
15833	293.699
15834	347.417
15835	347.417
15836	308.839
15837	308.839
15838	308.839
15839	414.717
15840	362.665
15841	192.548
15842	192.548
15843	192.548
15844	192.548
15845	192.548
15846	192.548
15847	192.548
15848	159.724
15849	344.984
15850	344.984
15851	419.373
15852	419.373
15853	350.774
15854	350.774
15855	350.774
15856	350.774
15857	592.384
15858	592.384
15859	470.784
15860	128.586
15861	99.5956
15862	99.5956
15863	352.676
15864	286.005
15865	237.181
15866	237.181
15867	237.181
15868	237.181
15869	150.837
15870	150.837
15871	468.198
15872	171.942
15873	171.942
15874	171.942
15875	171.942
15876	182.249
15877	412.209
15878	346.482
15879	346.482
15880	346.482
15881	211.978
15882	211.978
15883	343.124
15884	263.773
15885	290.023
15886	290.023
15887	290.023
15888	290.023
15889	290.023
15890	290.023
15891	290.023
15892	218.172
15893	218.172
15894	218.172
15895	286.666
15896	201.434
15897	346.303
15898	346.303
15899	346.303
15900	208.035
15901	116.806
15902	197.662
15903	152.008
15904	152.008
15905	152.008
15906	172.484
15907	172.484
15908	172.484
15909	172.484
15910	172.484
15911	193.181
15912	151.34
15913	151.34
15914	352.394
15915	352.394
15916	378.539
15917	378.539
15918	378.539
15919	378.539
15920	312.854
15921	438.246
15922	556.284
15923	201.591
15924	201.591
15925	201.591
15926	201.591
15927	328.102
15928	201.125
15929	538.922
15930	515.266
15931	930.721
15932	470.304
15933	470.304
15934	470.304
15935	470.304
15936	470.304
15937	470.304
15938	470.304
15939	461.204
15940	190.147
15941	190.147
15942	190.147
15943	190.147
15944	190.147
15945	190.147
15946	136.387
15947	136.387
15948	136.387
15949	227.785
15950	417.405
15951	417.405
15952	210.421
15953	222.419
15954	222.419
15955	222.419
15956	620.515
15957	721.771
15958	108.623
15959	197.854
15960	556.583
15961	556.583
15962	556.583
15963	853.001
15964	853.001
15965	246.431
15966	246.431
15967	246.431
15968	246.431
15969	246.431
15970	421.831
15971	424.443
15972	187.863
15973	187.863
15974	187.863
15975	187.863
15976	273.962
15977	273.962
15978	273.962
15979	273.962
15980	273.962
15981	273.962
15982	273.962
15983	272.011
15984	272.011
15985	252.423
15986	252.423
15987	252.423
15988	252.423
15989	385.031
15990	385.031
15991	357.397
15992	357.397
15993	134.102
15994	255.199
15995	255.199
15996	255.199
15997	255.199
15998	255.199
15999	255.199
16000	264.264
16001	264.264
16002	185.79
16003	291.299
16004	320.838
16005	320.838
16006	320.838
16007	320.838
16008	320.838
16009	320.838
16010	242.165
16011	242.165
16012	242.165
16013	518.32
16014	570.86
16015	570.86
16016	135.273
16017	135.273
16018	142.411
16019	235.957
16020	410.101
16021	1007.31
16022	1007.31
16023	187.797
16024	187.797
16025	187.797
16026	187.797
16027	187.797
16028	187.797
16029	320.32
16030	320.32
16031	320.32
16032	320.32
16033	320.32
16034	287.345
16035	287.345
16036	287.345
16037	287.345
16038	287.345
16039	287.345
16040	287.345
16041	511.235
16042	258.356
16043	258.356
16044	258.356
16045	258.356
16046	258.356
16047	258.356
16048	258.356
16049	258.356
16050	258.356
16051	233.521
16052	233.521
16053	180.343
16054	163.017
16055	163.017
16056	163.017
16057	204.914
16058	204.914
16059	204.914
16060	204.914
16061	204.914
16062	204.914
16063	229.855
16064	229.855
16065	234.809
16066	234.809
16067	234.809
16068	234.809
16069	445.738
16070	445.738
16071	445.738
16072	445.738
16073	445.738
16074	451.062
16075	446.261
16076	446.261
16077	446.261
16078	262.384
16079	262.384
16080	408.739
16081	408.739
16082	157.664
16083	120.767
16084	120.767
16085	120.767
16086	131.271
16087	131.271
16088	131.271
16089	174.57
16090	372.252
16091	470.623
16092	470.623
16093	470.623
16094	470.623
16095	470.623
16096	532.621
16097	412.485
16098	623.505
16099	623.505
16100	623.505
16101	89.3675
16102	264.993
16103	165.361
16104	166.917
16105	506.171
16106	203.593
16107	203.593
16108	203.593
16109	620.409
16110	620.409
16111	590.746
16112	270.643
16113	183.73
16114	183.73
16115	183.73
16116	183.73
16117	182.761
16118	182.761
16119	182.761
16120	182.761
16121	182.761
16122	182.761
16123	225.705
16124	377.86
16125	222.156
16126	222.156
16127	349.245
16128	348.413
16129	348.413
16130	153.464
16131	175.68
16132	283.525
16133	283.525
16134	283.525
16135	229.208
16136	326.633
16137	619.133
16138	619.133
16139	346.365
16140	235.277
16141	188.342
16142	188.342
16143	538.741
16144	137.252
16145	397.546
16146	181.485
16147	181.485
16148	126.183
16149	129.988
16150	387.886
16151	387.886
16152	387.886
16153	357.429
16154	357.429
16155	750.804
16156	750.804
16157	750.804
16158	121.228
16159	121.228
16160	121.228
16161	121.228
16162	438.82
16163	438.82
16164	472.866
16165	472.866
16166	440.908
16167	230.906
16168	173.497
16169	335.697
16170	544.376
16171	544.376
16172	544.376
16173	122.935
16174	171.233
16175	199.3
16176	323.129
16177	272.866
16178	244.69
16179	244.69
16180	244.69
16181	244.69
16182	203.124
16183	203.124
16184	332.929
16185	332.929
16186	283.272
16187	283.272
16188	376.568
16189	366.382
16190	366.382
16191	366.382
16192	659.899
16193	659.899
16194	596.161
16195	596.161
16196	596.161
16197	395.782
16198	230.034
16199	249.446
16200	249.446
16201	249.446
16202	249.446
16203	249.446
16204	249.446
16205	603.701
16206	603.701
16207	603.701
16208	169.062
16209	169.062
16210	340.361
16211	156.638
16212	305.895
16213	271.696
16214	271.696
16215	271.696
16216	255.413
16217	140.581
16218	295.135
16219	139.313
16220	139.313
16221	139.313
16222	139.313
16223	139.313
16224	139.313
16225	176.64
16226	330.865
16227	307.286
16228	115.703
16229	115.703
16230	217.625
16231	217.625
16232	217.625
16233	217.625
16234	236.071
16235	236.071
16236	312.227
16237	312.227
16238	203.944
16239	251.488
16240	333.106
16241	141.654
16242	213.455
16243	213.455
16244	188.929
16245	188.929
16246	188.929
16247	188.929
16248	188.929
16249	188.929
16250	188.929
16251	188.929
16252	188.929
16253	188.929
16254	188.929
16255	188.929
16256	330.953
16257	330.953
16258	330.953
16259	290.041
16260	206.383
16261	206.383
16262	306.786
16263	306.786
16264	306.786
16265	306.786
16266	306.786
16267	871.633
16268	871.633
16269	407.396
