Sweep	Chain_1	Chain_2	Chain_3	
67	-3520.167207074	-3522.660771556	-3523.126077578	
68	-3520.167207074	-3523.126077578	-3522.660771556	
69	-3523.126077578	-3520.167207074	-3522.660771556	
70	-3520.289973882	-3523.142999092	-3522.678309432	
71	-3520.289973882	-3523.142999092	-3522.678309432	
72	-3520.289973882	-3523.142999092	-3522.678309432	
73	-3523.169963964	-3523.636380482	-3520.39728037	
74	-3520.39728037	-3523.636380482	-3523.169963964	
75	-3524.557692377	-3524.964366481	-3520.39728037	
76	-3520.344485536	-3524.493641754	-3524.088622542	
77	-3520.158383145	-3524.512384913	-3524.106383674	
78	-3520.15976337	-3527.616326418	-3520.15976337	
79	-3520.15976337	-3520.15976337	-3527.616326418	
80	-3524.417218788	-3523.291674261	-3523.291674261	
81	-3523.291674261	-3523.291674261	-3524.417218788	
82	-3524.242770041	-3523.11961747	-3523.11961747	
83	-3520.226898643	-3520.226898643	-3523.278098522	
84	-3522.612753729	-3526.988502954	-3526.080905648	
85	-3522.630508814	-3526.185078035	-3527.093591653	
86	-3522.664578443	-3526.256930495	-3527.165797005	
87	-3522.728374915	-3527.278037158	-3526.36875927	
88	-3527.278037158	-3522.728374915	-3526.36875927	
89	-3527.877066027	-3523.851371353	-3528.788528537	
90	-3524.36039155	-3520.913306924	-3539.12002568	
91	-3524.36039155	-3520.913306924	-3539.12002568	
92	-3520.475231973	-3520.475231973	-3529.454066825	
93	-3520.475231973	-3520.475231973	-3529.186219727	
94	-3520.246472461	-3520.246472461	-3528.151734197	
95	-3520.246472461	-3524.043552354	-3538.001027113	
96	-3523.283777566	-3525.913421297	-3530.64646416	
97	-3520.336043837	-3535.575376898	-3526.509586971	
98	-3520.160843363	-3536.239285357	-3526.749605273	
99	-3520.160843363	-3526.749605273	-3536.239285357	
100	-3520.166969168	-3524.384856715	-3537.937361223	
101	-3520.166969168	-3524.384856715	-3537.937361223	
102	-3524.165585858	-3527.412238409	-3533.904318733	
103	-3524.279978161	-3528.124923209	-3536.431328125	
104	-3520.532189636	-3528.06763052	-3544.244119221	
105	-3520.532189636	-3528.06763052	-3544.244119221	
106	-3524.376251581	-3524.44829629	-3546.51339438	
107	-3524.376251581	-3524.44829629	-3546.51339438	
108	-3524.793243764	-3524.182656313	-3536.289779031	
109	-3524.793243764	-3524.182656313	-3536.289779031	
110	-3522.989153718	-3534.795025761	-3531.759987669	
111	-3522.989153718	-3534.795025761	-3531.759987669	
112	-3522.989153718	-3531.759987669	-3534.795025761	
113	-3520.241775563	-3522.617000855	-3530.493917961	
114	-3520.241775563	-3522.617000855	-3530.493917961	
115	-3520.155769928	-3522.65733442	-3530.792256579	
116	-3520.155769928	-3522.699317164	-3525.110234015	
117	-3520.155769928	-3520.155769928	-3539.278873894	
118	-3520.177510545	-3520.177510545	-3531.018819512	
119	-3520.177510545	-3530.608843965	-3520.177510545	
120	-3520.269509046	-3530.466835953	-3520.269509046	
121	-3520.386535223	-3539.475231135	-3526.922697054	
122	-3520.386535223	-3526.922697054	-3539.475231135	
123	-3520.424309268	-3526.999547177	-3539.611171006	
124	-3523.677251475	-3523.168730753	-3539.611171006	
125	-3520.424309268	-3527.73702845	-3529.093756548	
126	-3527.703457525	-3520.407678161	-3529.060114956	
127	-3520.407678161	-3524.913753764	-3520.407678161	
128	-3524.37466803	-3520.187221478	-3520.187221478	
129	-3520.187221478	-3524.37466803	-3520.187221478	
130	-3522.65141221	-3524.107249775	-3522.60946621	
131	-3524.035368024	-3531.111973446	-3524.451417337	
132	-3520.540310447	-3528.975745066	-3540.46664916	
133	-3520.856895047	-3528.025774268	-3537.616910498	
134	-3525.473498586	-3523.032230658	-3529.820806624	
135	-3530.660414869	-3520.261602657	-3528.393329517	
136	-3528.393329517	-3520.261602657	-3530.660414869	
137	-3530.853942568	-3520.261602657	-3528.393329517	
138	-3526.642574295	-3523.187118137	-3532.160021406	
139	-3520.261602657	-3520.261602657	-3527.114826465	
140	-3520.327651076	-3520.327651076	-3526.535126575	
141	-3520.327651076	-3520.327651076	-3526.753995042	
142	-3520.327651076	-3527.393556295	-3535.440993496	
143	-3520.327651076	-3535.440993496	-3527.393556295	
144	-3520.169177332	-3522.894360006	-3530.792732181	
145	-3520.169177332	-3520.169177332	-3520.169177332	
146	-3520.169177332	-3522.659019388	-3526.714791749	
147	-3520.169177332	-3524.538764931	-3525.562888557	
148	-3520.169177332	-3524.538764931	-3525.562888557	
149	-3524.382789788	-3524.538764931	-3520.169177332	
150	-3524.382789788	-3524.538764931	-3520.169177332	
151	-3520.169177332	-3524.538764931	-3524.382789788	
152	-3520.559801069	-3525.137032993	-3527.708496775	
153	-3520.504607821	-3525.057543456	-3527.604954907	
154	-3523.908648211	-3520.58353812	-3523.399918545	
155	-3523.908648211	-3525.323572376	-3523.908648211	
156	-3525.542908045	-3520.804271669	-3525.20800882	
157	-3524.363337034	-3520.647741181	-3524.696034954	
158	-3524.617107659	-3520.538278536	-3524.284235491	
159	-3524.617107659	-3520.538278536	-3524.284235491	
160	-3525.361920893	-3520.918602945	-3525.696876447	
161	-3522.988870646	-3528.406675812	-3527.714736864	
162	-3522.804019697	-3522.804019697	-3527.886916163	
163	-3525.574957485	-3521.728606408	-3534.800303236	
164	-3521.728606408	-3521.728606408	-3526.410905836	
165	-3521.728606408	-3534.38029503	-3525.415677828	
166	-3520.374243682	-3531.641028492	-3523.601025319	
167	-3520.177686989	-3524.45429503	-3524.110078164	
168	-3523.845001162	-3524.038186111	-3527.091103943	
169	-3523.514725053	-3525.243722014	-3527.986983597	
170	-3522.887612971	-3524.614199116	-3527.139123683	
171	-3522.887612971	-3524.614199116	-3527.139123683	
172	-3522.950626981	-3524.668359791	-3526.783520083	
173	-3520.699045024	-3524.56662149	-3524.823789646	
174	-3524.137607019	-3522.908815655	-3533.015649635	
175	-3520.699045024	-3526.88733089	-3533.015649635	
176	-3520.699045024	-3526.641030011	-3525.980681331	
177	-3520.699045024	-3525.980681331	-3526.641030011	
178	-3520.513372981	-3530.666782338	-3529.086106275	
179	-3520.189611727	-3530.832709003	-3528.937041012	
180	-3520.189611727	-3528.937041012	-3530.832709003	
181	-3520.639915875	-3530.685885309	-3529.173768964	
182	-3520.181113041	-3520.181113041	-3524.383561809	
183	-3520.181113041	-3520.181113041	-3545.956645433	
184	-3520.181113041	-3523.027974206	-3540.870121095	
185	-3520.181113041	-3523.027974206	-3540.870121095	
186	-3520.181113041	-3523.027974206	-3540.870121095	
187	-3523.027974206	-3520.181113041	-3540.870121095	
188	-3523.027974206	-3520.181113041	-3540.870121095	
189	-3524.250390271	-3527.255917642	-3522.750337425	
190	-3522.750337425	-3527.255917642	-3524.250390271	
191	-3520.181113041	-3524.670716629	-3522.750337425	
192	-3520.22958579	-3522.851478477	-3524.772701106	
193	-3520.393488499	-3520.393488499	-3526.350320138	
194	-3520.815629696	-3520.815629696	-3520.815629696	
195	-3520.815629696	-3520.815629696	-3520.815629696	
196	-3520.156308085	-3520.156308085	-3520.156308085	
197	-3520.424490598	-3520.424490598	-3520.424490598	
198	-3520.424490598	-3520.424490598	-3522.989727113	
199	-3520.450806892	-3527.514961032	-3524.84367575	
200	-3520.450806892	-3531.963284378	-3528.241239607	
201	-3520.307107642	-3524.560082055	-3524.474174178	
202	-3520.307107642	-3524.474174178	-3524.560082055	
203	-3520.307107642	-3522.644730083	-3538.291471661	
204	-3520.307107642	-3522.644730083	-3538.291471661	
205	-3520.307107642	-3522.644730083	-3538.291471661	
206	-3520.746947205	-3523.668898837	-3528.553667621	
207	-3520.746947205	-3523.668898837	-3528.553667621	
208	-3520.22844301	-3524.694865464	-3535.052419708	
209	-3520.25126742	-3520.25126742	-3530.275523285	
210	-3520.25126742	-3523.399235891	-3531.886729019	
211	-3520.25126742	-3523.399235891	-3531.886729019	
212	-3520.25126742	-3523.399235891	-3531.886729019	
213	-3527.574698332	-3520.25126742	-3524.736886843	
214	-3520.25126742	-3524.557698911	-3522.891079455	
215	-3520.345694639	-3523.048034658	-3524.715397962	
216	-3520.345694639	-3523.048034658	-3524.715397962	
217	-3520.345694639	-3523.048034658	-3520.345694639	
218	-3520.345694639	-3520.345694639	-3523.048034658	
219	-3524.549625029	-3520.345694639	-3530.420916017	
220	-3524.592513849	-3520.942367548	-3529.369959933	
221	-3523.285796408	-3524.118237415	-3522.66186832	
222	-3520.155836187	-3523.155821543	-3530.554352357	
223	-3520.155836187	-3523.155821543	-3530.554352357	
224	-3520.155836187	-3520.155836187	-3524.570963228	
225	-3520.155836187	-3520.155836187	-3524.570963228	
226	-3520.155836187	-3528.152055654	-3528.324333719	
227	-3520.533574667	-3531.8196452	-3533.321070755	
228	-3520.71575449	-3520.71575449	-3532.820372399	
229	-3520.702675895	-3520.702675895	-3525.490183325	
230	-3520.511642783	-3520.511642783	-3525.220494317	
231	-3520.511642783	-3529.609107381	-3523.339238986	
232	-3526.746722668	-3523.115788461	-3525.513071822	
233	-3525.480262149	-3523.163098788	-3526.712581645	
234	-3524.496268757	-3526.420624145	-3526.712581645	
235	-3520.155760643	-3527.374735628	-3526.714018086	
236	-3520.155760643	-3527.374735628	-3526.714018086	
237	-3520.628421739	-3526.631891212	-3527.290124782	
238	-3520.628421739	-3527.290124782	-3526.631891212	
239	-3523.361228279	-3527.290124782	-3523.519323406	
240	-3520.628421739	-3529.355660534	-3526.344414689	
241	-3527.945199458	-3534.553782981	-3523.811498861	
242	-3520.165709396	-3528.907360246	-3523.374377575	
243	-3523.282317148	-3528.809880257	-3520.169910829	
244	-3523.377182733	-3528.910263761	-3520.166579701	
245	-3520.166579701	-3528.910263761	-3523.377182733	
246	-3520.166579701	-3528.910263761	-3523.377182733	
247	-3520.166579701	-3523.377182733	-3528.910263761	
248	-3520.166579701	-3524.634281967	-3540.692114161	
249	-3520.729154345	-3524.846642599	-3539.837121027	
250	-3520.729154345	-3524.846642599	-3539.837121027	
251	-3520.729154345	-3524.846642599	-3539.837121027	
252	-3524.846642599	-3520.729154345	-3539.837121027	
253	-3520.729154345	-3524.846642599	-3539.837121027	
254	-3527.156723527	-3520.228419302	-3544.337154732	
255	-3526.891735019	-3526.421712963	-3540.948441091	
256	-3527.208218292	-3526.737827253	-3541.373825645	
257	-3520.171219536	-3526.362384669	-3536.312662126	
258	-3520.171219536	-3527.838327085	-3526.799457212	
259	-3520.281888477	-3526.501275135	-3527.537762513	
260	-3520.291553795	-3526.64355385	-3530.213350935	
261	-3520.291553795	-3530.213350935	-3526.64355385	
262	-3520.179540945	-3524.670463537	-3528.858513154	
263	-3520.179540945	-3524.670463537	-3528.858513154	
264	-3520.179540945	-3522.746462671	-3530.985319703	
265	-3520.163816215	-3530.880940096	-3522.701507064	
266	-3520.163816215	-3520.163816215	-3530.680972992	
267	-3520.163816215	-3524.201129592	-3528.429853836	
268	-3525.140812168	-3524.803370381	-3524.803370381	
269	-3524.154156622	-3524.492778508	-3524.154156622	
270	-3524.390917557	-3522.731109626	-3533.701196356	
271	-3524.559748059	-3522.893117298	-3534.969788498	
272	-3522.845765037	-3524.512117692	-3534.857090817	
273	-3520.226556694	-3528.287347111	-3541.660700022	
274	-3520.188991175	-3528.170120204	-3541.384460517	
275	-3520.312753611	-3528.501598603	-3542.1306113	
276	-3520.231215215	-3527.811639002	-3540.2265688	
277	-3520.231215215	-3527.811639002	-3540.2265688	
278	-3520.161186317	-3527.910661181	-3540.662750219	
279	-3522.904239923	-3523.134231386	-3526.645590819	
280	-3520.303990722	-3524.75033355	-3527.293452016	
281	-3520.294884088	-3524.402132272	-3526.611995562	
282	-3520.294884088	-3531.100869875	-3530.418613207	
283	-3520.287615979	-3520.287615979	-3535.755997366	
284	-3523.135890144	-3528.754447012	-3531.200732542	
285	-3523.251178191	-3531.415189239	-3528.919870365	
286	-3524.474607774	-3527.691633603	-3531.415189239	
287	-3523.640519758	-3523.251178191	-3520.299351463	
288	-3523.640519758	-3520.299351463	-3523.251178191	
289	-3520.232271663	-3520.232271663	-3531.239010965	
290	-3520.391975362	-3522.969369251	-3525.489887664	
291	-3520.2912198	-3522.91393053	-3525.479841046	
292	-3520.2912198	-3525.479841046	-3522.91393053	
293	-3520.427106718	-3526.418368063	-3523.450921799	
294	-3526.770463337	-3520.155934325	-3527.383005978	
295	-3527.215471514	-3526.770463337	-3530.432266289	
296	-3524.509198029	-3520.17753307	-3523.975960477	
297	-3524.661694474	-3528.225903104	-3530.821444211	
298	-3524.661694474	-3530.821444211	-3528.225903104	
299	-3524.661694474	-3530.821444211	-3528.225903104	
300	-3528.026850071	-3530.533470222	-3524.552267021	
301	-3528.026850071	-3530.533470222	-3524.552267021	
302	-3524.550834219	-3530.52828237	-3528.023531623	
303	-3520.158842935	-3524.554491555	-3533.088736727	
304	-3520.158842935	-3520.158842935	-3535.028156995	
305	-3520.171952236	-3520.171952236	-3534.9476648	
306	-3520.171952236	-3522.61504548	-3525.556046442	
307	-3520.171952236	-3522.61504548	-3525.556046442	
308	-3522.68585981	-3520.380869842	-3525.487531479	
309	-3520.292803401	-3529.265637443	-3530.408007616	
310	-3520.300097668	-3530.269651628	-3531.415868883	
311	-3521.33800179	-3533.605583663	-3527.164434699	
312	-3520.423323331	-3526.588079064	-3530.985049746	
313	-3523.942751052	-3537.980850816	-3535.496309691	
314	-3527.911628461	-3532.128001726	-3537.980850816	
315	-3524.164944407	-3529.275442226	-3529.77710548	
316	-3524.235458479	-3534.163494771	-3526.971854274	
317	-3520.206801791	-3533.517237493	-3528.616055183	
318	-3520.206801791	-3533.517237493	-3528.616055183	
319	-3523.847461879	-3525.532190147	-3528.314321373	
320	-3523.845530056	-3529.850015212	-3528.231973698	
321	-3520.34971236	-3525.661650163	-3530.374294717	
322	-3520.34971236	-3533.74712361	-3520.34971236	
323	-3520.81273011	-3529.930358218	-3536.893890633	
324	-3521.002906142	-3530.186197568	-3537.341588084	
325	-3520.232775406	-3524.692533016	-3532.104333345	
326	-3520.232775406	-3523.524404321	-3528.863174979	
327	-3520.232775406	-3523.524404321	-3528.863174979	
328	-3520.235350949	-3523.529192606	-3528.870214275	
329	-3520.235350949	-3523.529192606	-3528.870214275	
330	-3520.435641755	-3523.853218492	-3529.319862903	
331	-3520.435641755	-3520.435641755	-3528.673978221	
332	-3520.435641755	-3520.435641755	-3528.673978221	
333	-3520.435641755	-3520.435641755	-3528.673978221	
334	-3523.694214254	-3520.435641755	-3540.011755614	
335	-3520.435641755	-3523.227741671	-3530.076234666	
336	-3522.664374811	-3520.257312034	-3529.112770121	
337	-3520.627775922	-3523.504221518	-3530.439046322	
338	-3520.627775922	-3523.504221518	-3530.439046322	
339	-3520.627775922	-3530.439046322	-3523.504221518	
340	-3524.2160294	-3526.085669322	-3527.829303502	
341	-3524.326084319	-3526.520183172	-3528.270416559	
342	-3524.326084319	-3526.520183172	-3528.270416559	
343	-3524.111776357	-3527.883589329	-3526.136247897	
344	-3531.82284036	-3531.482151963	-3526.492757135	
345	-3531.82284036	-3526.492757135	-3531.482151963	
346	-3522.655644605	-3525.064942757	-3526.649281358	
347	-3529.182282638	-3520.174250818	-3520.174250818	
348	-3529.182282638	-3520.174250818	-3520.174250818	
349	-3525.064942757	-3524.277163083	-3529.820506501	
350	-3530.741621384	-3520.174250818	-3525.064942757	
351	-3520.174250818	-3520.174250818	-3535.642491115	
352	-3523.120886071	-3520.174250818	-3529.025278924	
353	-3526.492757135	-3520.174250818	-3529.115398652	
354	-3520.250987109	-3527.516512668	-3535.863761319	
355	-3520.214507466	-3524.590931533	-3543.179677886	
356	-3520.214507466	-3524.590931533	-3543.179677886	
357	-3520.214507466	-3524.590931533	-3543.179677886	
358	-3520.214507466	-3523.489350854	-3541.210674325	
359	-3520.561185747	-3520.561185747	-3523.410286842	
360	-3520.561185747	-3523.410286842	-3520.561185747	
361	-3520.561185747	-3520.561185747	-3523.410286842	
362	-3520.659760412	-3527.624332021	-3527.970063395	
363	-3520.659760412	-3524.743632897	-3529.310125685	
364	-3521.102114243	-3521.102114243	-3537.435406204	
365	-3520.176098049	-3520.176098049	-3520.176098049	
366	-3520.176098049	-3520.176098049	-3520.176098049	
367	-3520.176098049	-3520.176098049	-3520.176098049	
368	-3520.165597025	-3520.165597025	-3520.165597025	
369	-3520.772174282	-3520.772174282	-3520.772174282	
370	-3520.413359179	-3520.413359179	-3520.413359179	
371	-3525.990205306	-3524.312732005	-3527.927747497	
372	-3520.247242004	-3528.497681218	-3544.312355713	
373	-3520.247242004	-3520.247242004	-3527.331120353	
374	-3520.247242004	-3522.883878352	-3523.161669152	
375	-3520.247242004	-3523.161669152	-3522.883878352	
376	-3520.247242004	-3520.247242004	-3524.729641017	
377	-3520.182704563	-3530.678179412	-3526.485519832	
378	-3520.182704563	-3526.485519832	-3530.678179412	
379	-3527.954823525	-3520.422454016	-3524.595850909	
380	-3524.648871677	-3520.457984405	-3528.025267637	
381	-3520.204598433	-3523.27445378	-3534.196630683	
382	-3520.17573156	-3534.301295684	-3523.278704564	
383	-3520.17573156	-3523.278704564	-3534.301295684	
384	-3520.17573156	-3523.278704564	-3534.301295684	
385	-3520.179201092	-3534.828623034	-3523.412254633	
386	-3520.156889864	-3523.305667333	-3534.467025587	
387	-3520.156889864	-3523.305667333	-3534.467025587	
388	-3520.209273329	-3535.005735206	-3523.47887796	
389	-3520.209273329	-3527.5311724	-3532.612440303	
390	-3520.541206437	-3533.538300587	-3528.257588183	
391	-3520.541206437	-3528.257588183	-3533.538300587	
392	-3520.541206437	-3528.257588183	-3533.538300587	
393	-3520.631194999	-3527.189761991	-3531.881556033	
394	-3527.833662473	-3520.762839658	-3526.231722956	
395	-3520.762839658	-3528.122573633	-3528.655535015	
396	-3520.762839658	-3524.868834083	-3534.27584677	
397	-3520.762839658	-3524.868834083	-3534.27584677	
398	-3520.699001692	-3524.8201134	-3534.271940879	
399	-3527.102495904	-3524.8201134	-3530.240031584	
400	-3520.191864044	-3527.996398329	-3529.152877649	
401	-3520.191864044	-3529.152877649	-3527.996398329	
402	-3520.191864044	-3535.789476818	-3533.253040221	
403	-3520.191864044	-3533.253040221	-3535.789476818	
404	-3520.19516474	-3536.486189654	-3533.945343692	
405	-3520.19516474	-3528.538744642	-3529.67107892	
406	-3524.128535227	-3524.53460114	-3529.488129371	
407	-3520.163639953	-3525.468566814	-3532.580186844	
408	-3520.263174158	-3533.707867364	-3535.361222114	
409	-3525.573038467	-3527.118750812	-3531.779180307	
410	-3524.578777618	-3531.779180307	-3529.387505749	
411	-3522.608988316	-3520.205038821	-3536.34649599	
412	-3520.205038821	-3522.608988316	-3536.34649599	
413	-3520.205038821	-3522.608988316	-3536.34649599	
414	-3520.205038821	-3520.205038821	-3538.172930428	
415	-3526.608337292	-3524.529690302	-3536.030058241	
416	-3526.608337292	-3524.529690302	-3536.030058241	
417	-3526.608337292	-3524.529690302	-3536.030058241	
418	-3526.744987337	-3524.574428198	-3536.176447495	
419	-3525.236766486	-3527.700347985	-3537.152926701	
420	-3520.520347333	-3523.351803958	-3541.507700692	
421	-3520.45524399	-3523.256839351	-3541.350787375	
422	-3522.625058682	-3527.386829352	-3533.675504488	
423	-3524.054481308	-3524.054481308	-3524.096595008	
424	-3523.283052147	-3523.325125413	-3523.283052147	
425	-3523.283052147	-3523.325125413	-3523.283052147	
426	-3525.130581806	-3527.150875887	-3520.501896626	
427	-3524.3057179	-3520.157400514	-3524.592730498	
428	-3520.393568192	-3524.358337572	-3535.395841076	
429	-3524.447492011	-3520.452812072	-3535.57474925	
430	-3520.538268851	-3526.565692713	-3533.024125298	
431	-3520.538268851	-3528.004911021	-3540.084775149	
432	-3520.556117255	-3528.012201446	-3540.086030564	
433	-3520.183353463	-3523.03339026	-3541.067963534	
434	-3520.261460108	-3523.186868959	-3541.379959975	
435	-3523.186868959	-3520.261460108	-3541.379959975	
436	-3522.777126321	-3520.519811104	-3537.474380918	
437	-3520.519811104	-3522.777126321	-3537.474380918	
438	-3520.519811104	-3524.271377387	-3532.998316942	
439	-3520.182725176	-3523.420910719	-3535.71585053	
440	-3520.182725176	-3520.182725176	-3527.310896365	
441	-3520.182725176	-3520.182725176	-3527.310896365	
442	-3522.796252238	-3538.507206499	-3530.901730266	
443	-3522.796252238	-3530.901730266	-3538.507206499	
444	-3522.796252238	-3530.901730266	-3538.507206499	
445	-3524.599019766	-3526.775524681	-3528.146939804	
446	-3526.580709229	-3524.487518966	-3527.951028324	
447	-3520.416931704	-3525.004733181	-3528.168043342	
448	-3520.416931704	-3528.168043342	-3525.004733181	
449	-3520.416931704	-3528.168043342	-3525.004733181	
450	-3520.178502276	-3527.575716966	-3524.588540814	
451	-3524.377031515	-3520.178502276	-3530.481979528	
452	-3520.155719125	-3527.848520287	-3523.889487386	
453	-3520.157090369	-3526.962352777	-3527.148545073	
454	-3520.330354163	-3526.941688443	-3526.755918775	
455	-3520.330354163	-3526.755918775	-3526.941688443	
456	-3520.330354163	-3528.003810322	-3527.22366509	
457	-3527.747368247	-3530.083952207	-3531.633081099	
458	-3527.243451689	-3522.933740075	-3533.423068662	
459	-3526.79687879	-3529.514931143	-3529.189101535	
460	-3530.236392094	-3526.671015585	-3534.030437661	
461	-3527.162749993	-3530.534812911	-3534.134170575	
462	-3523.403608215	-3534.134170575	-3534.025564876	
463	-3523.401813599	-3534.133348135	-3534.024741625	
464	-3521.302949327	-3528.214545487	-3539.097135841	
465	-3523.401813599	-3534.414663893	-3532.030970936	
466	-3523.401813599	-3532.030970936	-3534.414663893	
467	-3525.023511138	-3525.838972203	-3530.962609941	
468	-3529.039018425	-3527.024192804	-3537.891331441	
469	-3525.094234032	-3528.155577873	-3529.262192392	
470	-3526.541955787	-3527.242778254	-3528.261730742	
471	-3520.156452098	-3523.332554459	-3523.173849752	
472	-3523.332554459	-3520.156452098	-3523.173849752	
473	-3520.372615652	-3527.364235558	-3523.757478239	
474	-3520.372615652	-3523.13212929	-3529.450791685	
475	-3520.162662684	-3522.739363779	-3528.86984629	
476	-3520.217120955	-3522.869635845	-3529.078405017	
477	-3520.201258665	-3520.201258665	-3524.525881557	
478	-3524.778845095	-3522.89597119	-3536.125335527	
479	-3524.642921523	-3522.761218875	-3535.767012191	
480	-3522.69025772	-3524.570909741	-3535.520327736	
481	-3520.155839253	-3520.155839253	-3527.405506785	
482	-3520.201815405	-3520.201815405	-3527.658746948	
483	-3520.209719397	-3520.209719397	-3527.27145099	
484	-3520.209719397	-3524.440446982	-3540.423300275	
485	-3520.22768501	-3527.511582876	-3527.405368682	
486	-3520.22768501	-3527.405368682	-3527.511582876	
487	-3520.252162155	-3524.536717961	-3522.897577018	
488	-3520.252162155	-3522.897577018	-3524.536717961	
489	-3524.117311985	-3522.620550084	-3520.252162155	
490	-3520.274761848	-3520.274761848	-3535.569119044	
491	-3520.274761848	-3520.274761848	-3540.808793074	
492	-3520.274761848	-3520.274761848	-3540.808793074	
493	-3520.274761848	-3531.741491442	-3527.023713818	
494	-3520.274761848	-3529.444087198	-3532.784709603	
495	-3520.274761848	-3532.784709603	-3529.444087198	
496	-3524.763125369	-3528.409114734	-3528.233414431	
497	-3527.133876872	-3523.293471277	-3526.95725282	
498	-3522.654915029	-3526.887376916	-3526.709695147	
499	-3520.419838281	-3523.829528833	-3535.679103769	
500	-3523.829528833	-3520.419838281	-3535.679103769	
501	-3523.285241754	-3520.250746824	-3534.000245193	
502	-3520.250746824	-3523.285241754	-3534.000245193	
503	-3520.250746824	-3523.285241754	-3534.000245193	
504	-3523.285241754	-3520.250746824	-3534.000245193	
505	-3520.357398686	-3522.672009211	-3520.357398686	
506	-3520.357398686	-3520.357398686	-3527.672891856	
507	-3520.460295282	-3520.460295282	-3532.81981596	
508	-3520.694942176	-3520.694942176	-3535.415050823	
509	-3520.694942176	-3520.694942176	-3520.694942176	
510	-3520.694942176	-3520.694942176	-3520.694942176	
511	-3520.694942176	-3520.694942176	-3523.555413952	
512	-3520.694942176	-3520.694942176	-3523.555413952	
513	-3520.318102739	-3520.318102739	-3524.671139648	
514	-3520.318102739	-3523.046011264	-3535.887927726	
515	-3520.216501623	-3524.061436157	-3531.210726755	
516	-3520.216501623	-3522.826399223	-3531.364895597	
517	-3522.708383105	-3520.16586268	-3531.109888158	
518	-3520.16586268	-3524.136100246	-3530.955809665	
519	-3520.16586268	-3524.552678259	-3532.447848562	
520	-3520.16586268	-3524.552678259	-3532.447848562	
521	-3520.16586268	-3522.985952696	-3530.969247907	
522	-3520.16586268	-3526.335366474	-3526.715844521	
523	-3522.708383105	-3526.715844521	-3523.216122662	
524	-3522.634472806	-3526.444440361	-3523.141083053	
525	-3523.336083265	-3526.904654824	-3522.828042919	
526	-3524.749157303	-3524.569962196	-3524.537510236	
527	-3524.537510236	-3524.749157303	-3524.569962196	
528	-3524.274523192	-3524.24213681	-3524.45335626	
529	-3524.274523192	-3524.45335626	-3524.24213681	
530	-3520.180044115	-3524.376598854	-3520.180044115	
531	-3520.180044115	-3524.376598854	-3520.180044115	
532	-3520.180044115	-3524.376598854	-3520.180044115	
533	-3520.180044115	-3520.180044115	-3524.376598854	
534	-3520.180044115	-3520.180044115	-3524.376598854	
535	-3520.180044115	-3524.376598854	-3520.180044115	
536	-3523.146971383	-3523.809661511	-3531.142945656	
537	-3520.998643147	-3523.422956081	-3530.33437197	
538	-3521.08422421	-3523.493512225	-3530.374041187	
539	-3521.08422421	-3523.493512225	-3530.374041187	
540	-3523.334684948	-3520.8898006	-3524.882713559	
541	-3520.450079925	-3523.485149799	-3525.043892839	
542	-3520.450079925	-3533.245698938	-3520.450079925	
543	-3520.450079925	-3520.450079925	-3533.245698938	
544	-3520.450079925	-3520.450079925	-3533.245698938	
545	-3525.016645826	-3532.622456171	-3534.67246361	
546	-3524.523018667	-3532.853055118	-3531.24049616	
547	-3522.683960719	-3520.377710055	-3531.740674901	
548	-3520.377710055	-3522.683960719	-3531.740674901	
549	-3522.683960719	-3526.859824963	-3531.93544221	
550	-3522.683960719	-3522.683960719	-3542.461773778	
551	-3522.683960719	-3522.683960719	-3542.461773778	
552	-3522.683960719	-3522.683960719	-3542.461773778	
553	-3522.725840715	-3523.914767808	-3535.735853693	
554	-3523.91121857	-3522.719169796	-3536.386373401	
555	-3520.246065671	-3523.548782607	-3530.239144866	
556	-3520.246065671	-3523.548782607	-3530.239144866	
557	-3520.246065671	-3523.548782607	-3530.239144866	
558	-3520.224877389	-3523.509501474	-3530.163595732	
559	-3525.107532106	-3529.418709176	-3538.246505922	
560	-3524.568039669	-3528.655157707	-3536.815987582	
561	-3524.454648944	-3528.422527842	-3536.229528515	
562	-3520.243024589	-3527.806572291	-3533.089454622	
563	-3522.659325344	-3526.804743258	-3526.552269851	
564	-3522.659325344	-3526.552269851	-3526.804743258	
565	-3522.747713455	-3524.467899013	-3524.534051665	
566	-3522.747713455	-3526.079100915	-3531.402866621	
567	-3520.172908481	-3533.716245306	-3537.694755745	
568	-3520.193844143	-3525.492005867	-3538.165251007	
569	-3524.373815075	-3533.088080839	-3528.186612092	
570	-3520.193844143	-3526.694379077	-3531.890184207	
571	-3520.357644488	-3531.745996533	-3526.654837569	
572	-3520.357644488	-3530.465835394	-3526.369830551	
573	-3522.948965878	-3530.703180309	-3522.672151046	
574	-3522.742441906	-3531.284886182	-3523.020067072	
575	-3523.07441592	-3523.350497574	-3530.79599715	
576	-3520.294322523	-3524.800700504	-3520.294322523	
577	-3520.232834199	-3535.573460004	-3529.056401028	
578	-3520.250054476	-3529.102321987	-3535.647898611	
579	-3520.250054476	-3527.127265113	-3523.397068804	
580	-3520.250054476	-3523.397068804	-3527.127265113	
581	-3520.169703168	-3523.123881723	-3526.659885108	
582	-3520.169703168	-3526.659885108	-3523.123881723	
583	-3523.282480202	-3520.169703168	-3520.169703168	
